0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
0.782608695652174,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.9130434782608695,0.0,0.08695652173913043,0.043478260869565216,0.8695652173913043,0.0,0.0,0.0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,0.0,0
0.7037037037037037,0.07407407407407407,0.18518518518518517,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.5925925925925926,0.0,0.14814814814814814,0.037037037037037035,0.6666666666666666,0.14814814814814814,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0
0.6923076923076923,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.0,0.0,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.0,0.0,0.0,0
0.6857142857142857,0.17142857142857143,0.02857142857142857,0.05714285714285714,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.17142857142857143,0.11428571428571428,0.14285714285714285,0.6,0.0,0.14285714285714285,0.08571428571428572,0.7142857142857143,0.05714285714285714,0.0,0.0,0.6,0.37142857142857144,0.0,0.02857142857142857,0.0,0.0,0
0.7,0.2,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.2,0.05,0.15,0.55,0.0,0.1,0.2,0.5,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0
0.6296296296296297,0.2962962962962963,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.18518518518518517,0.0,0.2222222222222222,0.8148148148148148,0.0,0.07407407407407407,0.2222222222222222,0.5925925925925926,0.1111111111111111,0.0,0.0,0.6296296296296297,0.2962962962962963,0.0,0.07407407407407407,0.0,0.0,0
0.5555555555555556,0.16666666666666666,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.16666666666666666,0.6111111111111112,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,0.0,0
0.6842105263157895,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.8947368421052632,0.0,0.15789473684210525,0.21052631578947367,0.8947368421052632,0.0,0.05263157894736842,0.2631578947368421,0.6842105263157895,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.0,0
0.6923076923076923,0.11538461538461539,0.15384615384615385,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.5769230769230769,0.0,0.07692307692307693,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.0,0.0,0.5,0.38461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.0,0
0.6792452830188679,0.1320754716981132,0.11320754716981132,0.05660377358490566,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.7547169811320755,0.24528301886792453,0.07547169811320754,0.16981132075471697,0.5471698113207547,0.0,0.1320754716981132,0.11320754716981132,0.6037735849056604,0.1509433962264151,0.0,0.0,0.5094339622641509,0.3584905660377358,0.09433962264150944,0.03773584905660377,0.0,0.0,0
0.7647058823529411,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.058823529411764705,0.5294117647058824,0.058823529411764705,0.0,0.11764705882352941,0.47058823529411764,0.35294117647058826,0.0,0.0,0.47058823529411764,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0
0.6,0.2,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.8,0.06666666666666667,0.0,0.06666666666666667,0.7333333333333333,0.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0
0.9130434782608695,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,0.0,0.2608695652173913,0.043478260869565216,0.0,0.0,0.2608695652173913,0.6956521739130435,0.0,0.0,0.08695652173913043,0.21739130434782608,0.6521739130434783,0.043478260869565216,0.0,0.0,0
0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.0,0.0,0
0.8076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.34615384615384615,0.038461538461538464,0.07692307692307693,0.5,0.0,0.11538461538461539,0.0,0.6153846153846154,0.2692307692307692,0.0,0.0,0.4230769230769231,0.34615384615384615,0.07692307692307693,0.15384615384615385,0.0,0.0,0
0.7678571428571429,0.017857142857142856,0.19642857142857142,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.05357142857142857,0.19642857142857142,0.0,0.0,0.08928571428571429,0.125,0.16071428571428573,0.625,0.0,0.0,0.32142857142857145,0.30357142857142855,0.21428571428571427,0.16071428571428573,0.0,0.0,0
0.7037037037037037,0.25925925925925924,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.7407407407407407,0.0,0.037037037037037035,0.1111111111111111,0.7407407407407407,0.1111111111111111,0.0,0.0,0.4444444444444444,0.48148148148148145,0.0,0.07407407407407407,0.0,0.0,0
0.7878787878787878,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.8181818181818182,0.0,0.06060606060606061,0.09090909090909091,0.8181818181818182,0.030303030303030304,0.0,0.0,0.5151515151515151,0.45454545454545453,0.030303030303030304,0.0,0.0,0.0,0
0.8095238095238095,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.8095238095238095,0.09523809523809523,0.09523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.7619047619047619,0.0,0.0,0.19047619047619047,0.2857142857142857,0.42857142857142855,0.09523809523809523,0.0,0.0,0
0.5,0.25,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.25,0.08333333333333333,0.0,0.0,0
0.7407407407407407,0.18518518518518517,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.14814814814814814,0.0,0.1111111111111111,0.7407407407407407,0.0,0.037037037037037035,0.14814814814814814,0.7037037037037037,0.1111111111111111,0.0,0.0,0.48148148148148145,0.4074074074074074,0.07407407407407407,0.037037037037037035,0.0,0.0,0
0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.1875,0.08333333333333333,0.14583333333333334,0.5416666666666666,0.0,0.0625,0.08333333333333333,0.6875,0.16666666666666666,0.0,0.0,0.5416666666666666,0.2916666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0,0
0.6086956521739131,0.043478260869565216,0.30434782608695654,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.2608695652173913,0.0,0.21739130434782608,0.2608695652173913,0.0,0.30434782608695654,0.0,0.43478260869565216,0.2608695652173913,0.0,0.0,0.6521739130434783,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.0,0.0,0
0.75,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0
0.7391304347826086,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.9130434782608695,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.6956521739130435,0.0,0.13043478260869565,0.08695652173913043,0.7391304347826086,0.043478260869565216,0.0,0.0,0.5652173913043478,0.391304347826087,0.0,0.043478260869565216,0.0,0.0,0
0.72,0.12,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.32,0.08,0.2,0.48,0.0,0.08,0.12,0.56,0.24,0.0,0.0,0.48,0.28,0.2,0.04,0.0,0.0,0
0.7317073170731707,0.14634146341463414,0.07317073170731707,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.0975609756097561,0.07317073170731707,0.17073170731707318,0.7804878048780488,0.0,0.0975609756097561,0.07317073170731707,0.7804878048780488,0.04878048780487805,0.0,0.0,0.5609756097560976,0.3902439024390244,0.0,0.04878048780487805,0.0,0.0,0
0.6451612903225806,0.12903225806451613,0.16129032258064516,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.25806451612903225,0.12903225806451613,0.1935483870967742,0.5483870967741935,0.0,0.12903225806451613,0.0967741935483871,0.6129032258064516,0.16129032258064516,0.0,0.0,0.5161290322580645,0.3548387096774194,0.12903225806451613,0.0,0.0,0.0,0
