WP:3844,GO:0000165,GO:0004896,KEGG:hsa04064,KEGG:hsa04210,KEGG:hsa04630,GO:0016209,GO:0098869,GO:0072593,GO:0006281,ExactMolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,NumAromaticRings,MaxPartialCharge,MinPartialCharge,NumNitrogen,NumOxygen
0,1,0,0,0,0,0,0,0,0,377.13755608800005,3.594620000000001,108.23,2,6,6,0.19047619047619047,3,0.3441059119399523,-0.5071600322410513,3,4
0,0,0,0,0,0,0,0,1,0,408.198382516,3.905540000000002,51.37,2,3,6,0.30434782608695654,3,0.2529423172991701,-0.3432011344190389,4,1
0,0,0,0,0,0,0,0,1,0,476.12667411999996,2.6924400000000013,135.94,2,8,6,0.08695652173913043,4,0.27970412871740874,-0.32047145472199934,6,4
0,1,0,0,0,0,0,1,0,0,343.12446654000007,2.57052,96.69,3,4,4,0.11764705882352941,3,0.26748120177420837,-0.36777466899383204,5,1
0,1,0,0,0,0,0,1,0,0,325.13388835200004,2.4314199999999997,96.69,3,4,4,0.11764705882352941,3,0.2674828511831156,-0.36777466899383204,5,1
0,0,0,0,0,1,0,0,0,0,362.0572571679999,2.3985200000000004,112.5,0,8,5,0.1875,3,0.3383859901296175,-0.45918681710922354,2,6
0,0,0,0,0,1,0,0,0,0,341.08341234000005,2.5585000000000004,73.56,0,7,5,0.17647058823529413,3,0.34037728388034716,-0.462320364455042,3,3
0,1,0,1,0,0,0,0,0,0,421.03445925600005,2.6641000000000012,114.37999999999998,1,8,5,0.17647058823529413,2,0.3430566153142767,-0.4622509871465911,5,4
0,1,0,1,0,0,0,0,0,0,372.089225992,2.3322200000000004,101.48999999999998,1,8,5,0.23529411764705882,2,0.34305662447760427,-0.4622509871223734,4,4
0,1,0,1,0,0,0,0,0,0,366.132805056,1.8860999999999999,101.48999999999998,1,7,6,0.21052631578947367,2,0.3430561922904439,-0.46225098943212006,4,4
0,0,0,0,0,1,0,0,0,0,343.164439532,1.55064,122.46000000000001,3,5,5,0.29411764705882354,2,0.3113594981973083,-0.46568342219062886,5,3
0,0,0,0,0,1,0,0,0,0,413.1739415960001,4.238700000000003,73.22,1,6,7,0.16,4,0.32558526234016677,-0.46465506441150145,3,3
0,1,0,0,0,0,0,1,0,0,374.104876056,1.2676800000000001,135.17,2,7,6,0.23529411764705882,2,0.26987622276382506,-0.47695229711942383,4,4
0,0,0,0,1,0,0,0,0,0,670.23249036,6.952740000000007,172.41999999999996,6,6,8,0.35294117647058826,3,0.30317934424676535,-0.4812219257732799,4,6
0,0,0,0,0,1,0,0,0,0,453.1093523159999,2.31442,137.46,2,8,10,0.3,2,0.3374773204313311,-0.49283946330852235,1,9
0,0,0,0,1,0,0,0,0,0,740.2981333640001,2.2633000000000014,181.51999999999995,2,12,4,0.4444444444444444,4,0.34072313809849797,-0.48691699060409394,6,9
0,0,0,0,1,0,0,0,0,0,399.15068128800004,3.599400000000002,103.79,3,5,4,0.4,3,0.3083767006576095,-0.4809615824039817,5,2
0,1,0,0,0,0,0,1,1,0,349.00209650799997,2.4756,98.31,3,4,2,0.0,2,0.3280001694794618,-0.49391611763298154,3,3
0,0,0,0,0,1,0,0,0,0,415.168462292,5.893800000000005,54.88,1,3,5,0.03571428571428571,5,0.25186733004098183,-0.346363063663709,3,1
0,0,0,0,0,0,0,1,0,0,349.102668476,4.7604000000000015,57.78,2,2,3,0.0,4,0.2611780373393188,-0.3455114027737038,3,1
0,0,0,0,0,0,0,0,1,0,296.079706864,2.1368999999999994,95.42,1,5,4,0.0625,3,0.33890820492838236,-0.46272831598248476,2,4
0,1,0,0,0,0,0,1,0,0,406.9905532799999,4.386000000000002,79.2,1,4,2,0.0,4,0.26564386603104734,-0.4461103705986611,3,3
0,0,0,1,0,0,1,0,0,0,347.07284765599996,4.800100000000002,75.11,2,5,4,0.0,4,0.3351808388640117,-0.47763923618930254,3,2
0,0,0,0,0,1,1,0,0,0,300.06809662399996,2.1003,86.61,3,4,4,0.0,2,0.3352567341540521,-0.4776383260023236,4,2
0,0,0,1,0,1,0,0,0,0,314.01836956000005,4.016300000000001,51.22,1,5,2,0.06666666666666667,3,0.2670060450344619,-0.4872748444772781,2,2
0,1,0,0,0,0,0,0,0,0,321.12257472,2.7683000000000004,113.16000000000001,4,6,5,0.0,3,0.25030916499706796,-0.5078861343593273,5,2
0,0,0,1,0,1,0,0,0,0,447.227039788,3.5634000000000015,90.71,2,6,7,0.4,3,0.23805199734474555,-0.436091901463016,5,3
0,0,0,1,0,0,0,0,0,0,297.057197592,2.997700000000001,71.95,1,6,3,0.06666666666666667,3,0.28220118402135874,-0.33137056666239295,3,2
0,0,0,1,0,1,0,0,0,0,309.05719759199997,4.062900000000002,68.02000000000001,1,5,2,0.0625,4,0.2268594055295823,-0.436093765813917,3,2
0,0,0,0,0,1,0,0,0,0,328.063011244,1.9441899999999999,101.55,3,5,2,0.06666666666666667,2,0.2801452524791863,-0.49396310808713184,4,3
0,1,0,0,0,1,1,0,0,0,355.15320615199994,3.0475400000000015,85.95,1,6,6,0.3157894736842105,3,0.303180125659814,-0.49660069904204146,3,4
0,1,0,0,0,0,0,0,0,0,376.1310737399999,5.148660000000004,80.65,1,4,4,0.21739130434782608,4,0.33924162525458434,-0.48122190749062843,0,5
0,0,0,0,0,1,0,0,0,0,335.115758024,3.1846400000000017,76.23,1,4,4,0.15,3,0.33897015656230395,-0.4536686300991549,1,4
0,0,0,1,0,1,0,0,0,0,313.131408088,3.0779200000000015,68.39,1,4,5,0.3333333333333333,2,0.35466509235218957,-0.49004407883156165,1,4
0,0,0,1,0,0,0,0,0,0,285.057197592,2.31672,63.470000000000006,1,5,2,0.07142857142857142,3,0.27087941187306,-0.3217636018599387,3,2
0,0,0,0,0,0,0,0,1,0,292.007326208,4.103420000000002,55.13,1,4,2,0.07692307692307693,3,0.2926309365434607,-0.45919002727174996,2,2
0,0,0,0,0,0,0,0,1,0,330.100442308,3.9019200000000014,72.2,1,4,2,0.05,4,0.34556131326780715,-0.4221455706322693,2,3
0,1,0,0,0,0,0,0,0,0,333.0935831,3.9093000000000027,69.53999999999999,1,4,4,0.10526315789473684,3,0.26963046958066034,-0.3002907207798299,3,1
0,0,0,0,0,1,1,0,0,0,311.109233164,3.9228400000000025,58.64,1,4,4,0.23529411764705882,3,0.1395968247458357,-0.337895023710276,3,1
0,0,0,1,0,1,0,0,0,0,322.10659030799997,3.259800000000001,94.69000000000001,1,5,4,0.11764705882352941,2,0.3352592532516269,-0.4776383121045819,4,3
0,0,0,0,0,0,0,0,1,0,302.079038168,1.7198999999999998,100.9,2,5,2,0.3125,1,0.3054939614531678,-0.5071592827088006,0,6
0,1,0,0,0,0,0,0,0,0,309.136493468,4.035340000000003,51.46,1,3,5,0.21052631578947367,3,0.33737630482682357,-0.4914484354812856,1,3
0,0,0,1,0,1,0,0,0,0,280.121177752,4.151720000000003,55.13,1,3,3,0.17647058823529413,3,0.2268166796808982,-0.43609174056462907,2,2
0,0,0,1,0,0,0,0,0,0,344.01603975600005,4.605800000000002,55.13,1,3,3,0.125,3,0.22795553046385988,-0.4360476682389407,2,2
0,0,0,0,1,0,0,0,0,0,370.098728056,3.531920000000002,89.27,1,5,5,0.15789473684210525,3,0.2635418698040183,-0.36040812760400304,2,4
0,1,0,0,0,0,0,0,0,0,318.146723804,3.798100000000004,76.74000000000001,1,5,7,0.4444444444444444,2,0.3505213970717659,-0.5075310008153305,0,5
0,0,0,0,0,1,0,0,0,0,361.142641468,4.356200000000003,72.37,0,6,5,0.19047619047619047,4,0.3486851114271024,-0.422067222960762,3,3
0,0,0,0,0,0,0,0,1,0,334.144805656,4.571240000000005,44.120000000000005,0,4,2,0.4444444444444444,0,0.35673514701831144,-0.4612556574495382,2,2
0,0,0,1,0,0,0,0,0,0,337.10625596000006,2.3521,101.14999999999998,2,5,4,0.1111111111111111,3,0.3397400682990099,-0.46233543974285696,3,4
0,0,0,1,0,0,0,0,0,0,317.08341234000005,2.2104999999999997,95.16999999999999,1,7,6,0.2,2,0.34298210327411255,-0.46225186704388244,3,3
0,1,0,1,0,0,0,0,0,0,358.088889556,1.7042,101.48999999999998,1,7,4,0.35714285714285715,1,0.45110223390844467,-0.46225098916766416,4,4
0,1,0,1,0,0,0,0,0,0,330.057589428,0.9239999999999997,101.48999999999998,1,7,4,0.25,1,0.45110223390843057,-0.46225098916767454,4,4
0,0,0,0,0,1,0,0,0,0,322.131742436,4.301020000000003,64.36,1,4,5,0.15789473684210525,3,0.277524735560677,-0.49170075323370926,2,3
0,0,0,0,0,1,0,0,0,0,359.13688739199995,2.4873000000000003,94.09,2,5,9,0.2631578947368421,2,0.33898891367753176,-0.49585522381723734,1,6
0,0,0,0,0,1,0,0,0,0,370.09872805599997,3.3164000000000025,89.27,1,5,6,0.15789473684210525,3,0.2300171287391833,-0.4442111577523774,2,4
0,0,0,0,0,1,0,0,0,0,372.077992612,1.9976000000000003,96.53999999999999,1,5,4,0.1111111111111111,3,0.343048387844285,-0.4219987640645734,2,5
0,1,0,0,0,0,0,0,0,0,457.18892296399997,4.666900000000005,79.23,2,6,6,0.17857142857142858,3,0.18714276796152,-0.5042402139763208,1,5
0,0,0,0,0,0,0,0,1,0,305.05671892400005,2.2209,86.8,1,5,4,0.07142857142857142,2,0.3691247020399229,-0.49585209649784556,3,3
0,0,0,0,0,1,0,0,0,0,297.11134134,2.8324000000000007,76.24,2,4,4,0.125,3,0.2589298559938324,-0.4966239819762455,3,3
0,0,0,1,0,0,0,0,0,0,332.11206961199997,0.5595999999999995,114.9,2,7,6,0.2,2,0.2912795571884682,-0.49269139656650396,4,5
0,0,0,0,0,0,0,0,1,0,338.062674808,2.5169000000000006,89.61,1,6,3,0.14285714285714285,3,0.43312323783372575,-0.4967678029319562,4,3
0,1,0,0,0,0,0,0,0,0,370.131742436,5.269500000000003,64.36,1,4,5,0.043478260869565216,4,0.3023200654184659,-0.49674235144477463,2,3
0,0,0,1,0,0,0,0,0,0,322.131742436,3.322700000000001,64.36,1,4,6,0.15789473684210525,3,0.273000194344577,-0.49598921548933633,2,3
0,0,0,0,0,1,0,0,0,0,326.090271548,3.0224,94.68000000000002,1,6,6,0.11764705882352941,3,0.33518286157974597,-0.4959889940871229,2,5
0,0,0,0,0,1,0,0,0,0,370.06234254799995,3.3729000000000013,105.59,2,5,6,0.0,3,0.3352237137114095,-0.4776387481371095,2,5
0,0,0,0,0,0,0,0,1,0,260.061948624,3.2824000000000018,61.69,2,4,4,0.07692307692307693,2,0.33736800181757476,-0.47758265753693857,2,2
0,0,0,1,1,0,0,0,0,0,237.086189212,-1.2905000000000009,138.01,4,7,2,0.3333333333333333,2,0.30213924305573747,-0.3902933471330452,5,3
0,1,0,0,0,0,0,0,0,0,273.05565630399997,3.031400000000001,50.19,1,3,1,0.06666666666666667,2,0.18929069716707148,-0.507941473770623,1,2
0,0,0,1,0,0,1,0,0,0,307.112090288,3.2358000000000002,82.0,2,3,3,0.0,3,0.250334133639936,-0.39757600524118436,3,1
0,0,0,0,0,0,0,0,1,0,286.110613068,3.8584000000000023,47.5,1,2,2,0.0,4,0.25043052100636215,-0.36553050854069885,2,1
0,0,0,1,0,1,1,0,0,0,316.12117775199994,4.497800000000003,61.69,2,3,5,0.0,3,0.3352576883466367,-0.47763832071962076,2,2
0,0,0,1,0,0,0,0,0,0,375.98811075599997,4.829800000000003,62.22,2,4,4,0.0,3,0.33518083884220184,-0.4776392361893303,2,2
0,1,0,0,0,0,0,0,0,0,329.027727304,4.757600000000003,50.19,1,3,4,0.058823529411764705,3,0.3082418593103435,-0.48096359064387906,1,2
0,0,0,1,0,0,0,0,0,0,268.067034004,2.991100000000001,55.980000000000004,1,3,3,0.06666666666666667,3,0.22134038528572786,-0.3693901925124688,2,1
0,1,0,0,0,0,0,0,0,0,299.04615424,3.6423000000000014,68.02000000000001,1,4,3,0.0,3,0.32233137315110283,-0.40310594176925896,3,2
0,0,0,1,0,0,0,0,0,0,243.046632908,2.8767000000000005,57.78,2,3,2,0.0,3,0.2675288556721595,-0.32380317399280806,3,1
0,0,0,1,0,1,1,0,0,0,274.07759868799997,3.463700000000001,62.22,2,4,3,0.2857142857142857,2,0.3351808388422018,-0.4776392361893303,2,2
0,1,0,0,0,0,0,1,0,0,246.136827816,2.0925,61.36,3,3,2,0.5,1,0.3351895768714619,-0.47763912415676574,2,2
0,0,0,0,0,1,0,0,0,0,295.168462292,4.064900000000003,54.35,1,3,2,0.3888888888888889,2,0.2894634738973907,-0.2655515641858044,3,1
0,0,0,1,0,0,0,0,0,0,322.077598688,4.265000000000002,59.06,1,4,4,0.05555555555555555,3,0.25694117968960517,-0.29780312972760603,2,2
0,0,0,0,0,0,0,0,1,0,296.061948624,3.3416000000000023,49.74,0,4,2,0.0625,2,0.2438115777090521,-0.28611687424988064,2,2
0,0,0,0,0,1,0,0,0,0,294.10044230799997,3.7432000000000016,71.33,2,4,3,0.058823529411764705,3,0.3373097530598595,-0.477583340499575,2,3
0,0,0,0,1,0,0,0,0,0,273.05565630399997,4.162600000000002,53.089999999999996,2,1,2,0.13333333333333333,3,0.31018668931325866,-0.4807884945623711,1,2
0,1,0,0,0,0,0,1,0,0,340.034019624,3.9672000000000036,59.92,0,6,2,0.17647058823529413,3,0.1963158554462128,-0.28856057355216597,2,2
0,0,0,1,0,0,0,0,0,0,320.957144976,2.8889200000000015,47.260000000000005,0,5,1,0.08333333333333333,3,0.28925148749744833,-0.2659358676154725,3,1
0,0,0,1,0,0,0,0,1,0,271.084457896,2.4031200000000004,76.38,1,4,3,0.13333333333333333,2,0.35945219420371677,-0.4259307460193639,1,4
0,0,0,0,0,0,0,0,1,0,287.109233164,3.2143400000000018,54.88,1,4,5,0.26666666666666666,2,0.22471535947466706,-0.3260719121207885,3,1
0,0,0,0,0,0,0,0,1,0,228.101111004,1.7650199999999998,70.67,2,3,3,0.08333333333333333,2,0.2502813473655208,-0.28961300842440413,4,1
0,0,0,1,0,0,0,0,0,0,249.090211972,3.679520000000002,54.71,1,3,1,0.06666666666666667,4,0.2268859262434923,-0.4360932720081603,3,1
0,0,0,0,0,1,0,0,0,0,294.13682781599994,3.472120000000002,51.96,0,4,1,0.3888888888888889,2,0.21396739010483293,-0.32175889607207797,2,2
0,0,0,1,0,1,0,0,0,0,276.12626313199996,3.724420000000002,41.99,1,2,3,0.1111111111111111,3,0.22831278436947589,-0.32510909484564426,2,1
0,0,0,1,0,1,0,0,0,0,293.11642672,3.12812,81.14,2,4,3,0.058823529411764705,3,0.3351808603414615,-0.47763923613252884,3,2
0,0,0,0,0,0,0,0,1,0,348.1473925,3.154200000000002,75.27,2,4,5,0.19047619047619047,2,0.22375388511491118,-0.37352992600666024,2,3
0,1,0,0,0,1,0,0,0,0,334.120509056,3.4764200000000027,60.440000000000005,0,4,4,0.19047619047619047,2,0.34207856014015897,-0.4622800266432913,0,4
0,0,0,1,0,1,0,0,1,0,257.11642672,2.2109199999999998,78.1,1,5,3,0.21428571428571427,2,0.3432630287452355,-0.46224435683098797,3,2
0,0,0,1,0,0,0,0,0,0,297.000055344,3.1211200000000012,62.32000000000001,2,3,2,0.25,2,0.3400808242778638,-0.5067501786398656,1,3
0,0,0,0,0,0,0,0,1,0,255.013618528,2.14672,64.97,0,7,3,0.3333333333333333,2,0.35731562519076354,-0.46124137872508525,3,2
0,0,0,0,0,0,0,0,1,0,276.089877624,3.346700000000001,48.03,0,4,1,0.058823529411764705,4,0.2801902965025934,-0.43514958139996696,2,2
0,0,0,0,0,1,0,0,0,0,370.02932816799995,1.0937,129.64000000000001,3,5,6,0.07142857142857142,2,0.33522371371122567,-0.4776387481371096,2,6
0,0,0,1,0,1,0,0,0,0,311.061614276,4.183900000000003,59.42,1,4,4,0.058823529411764705,3,0.3351789865449182,-0.49676780290190614,1,3
0,0,0,1,1,0,1,0,0,0,284.068473484,2.1902200000000005,83.83000000000001,2,5,1,0.125,2,0.20162412078960226,-0.5071590532886686,0,5
0,0,0,0,1,0,0,0,0,0,339.110672644,3.6529000000000016,81.79,1,5,6,0.15789473684210525,3,0.3106828959904294,-0.49676781813976156,1,5
0,0,0,0,1,0,0,0,0,0,328.0172221959999,1.8644999999999996,85.35,0,5,3,0.35714285714285715,1,0.1817793836660037,-0.2983871326821053,0,5
0,1,0,0,0,0,0,0,0,0,351.098332044,5.223000000000002,41.57,1,2,3,0.0,4,0.14399520461502147,-0.33725969880217094,3,0
0,0,0,0,1,0,0,0,0,0,233.054889084,-0.11020000000000046,120.85999999999999,3,5,2,0.0,2,0.394239187373265,-0.4740819916701272,5,3
0,0,0,1,0,0,0,0,0,0,316.90831171199994,2.0097,83.47,2,3,4,0.125,1,0.3180793407557867,-0.48026515676875015,1,4
0,0,0,1,0,0,0,0,0,0,218.05138394,2.0961999999999996,69.11,2,3,2,0.0,2,0.2512028519322986,-0.38991187472739564,2,1
0,0,0,1,0,0,1,0,0,0,238.07422756,3.109200000000001,59.150000000000006,1,4,2,0.0,3,0.2614976957824403,-0.5071214801861583,2,2
0,0,0,0,0,1,0,0,1,0,263.094628656,2.582700000000001,46.17,1,3,3,0.058823529411764705,2,0.23314232932659934,-0.3803478045127633,1,2
0,1,0,0,0,0,0,0,0,0,192.017106608,0.7296000000000002,89.31,1,4,1,0.0,1,0.2963705101017557,-0.31841953428498704,2,4
0,0,0,0,0,0,1,0,0,0,255.110672644,1.59382,107.72000000000001,3,4,4,0.4166666666666667,1,0.30343248908825177,-0.5060441647355584,1,5
0,0,0,0,1,0,0,0,0,0,216.078644244,2.4755000000000003,46.53,1,2,3,0.15384615384615385,2,0.30731513410882844,-0.496745104246133,0,3
0,0,0,0,1,0,0,0,0,0,155.069476528,-0.6359000000000001,92.0,3,3,3,0.3333333333333333,1,0.3203777319132172,-0.4800769699266,3,2
0,1,1,1,1,0,0,0,0,0,142.020083812,0.74091,48.65,2,2,0,0.2,1,0.25135046842536884,-0.3361593484382513,2,1
0,0,0,0,1,0,0,0,0,0,152.047344116,1.3934,46.53,1,2,2,0.125,1,0.3351828615420761,-0.49676775216014213,0,3
0,1,0,0,0,0,0,1,0,0,493.156160592,4.308620000000002,121.39000000000001,4,7,7,0.16,4,0.5858635186143822,-0.3951957914298134,5,4
0,1,0,0,0,0,0,1,0,0,474.107038156,5.2074000000000025,93.8,4,3,6,0.13043478260869565,4,0.4159098579912054,-0.3938758967578311,4,2
0,0,0,0,1,0,0,0,0,0,208.052429496,2.4620000000000006,34.14,0,2,0,0.0,2,0.19401317130265341,-0.2885627854005235,0,2
0,1,0,0,0,0,0,1,0,0,435.20705329200007,3.1887000000000008,116.14999999999999,3,6,6,0.2916666666666667,3,0.25428072664801693,-0.38188698410329136,5,2
0,1,0,0,0,0,0,1,0,0,474.16788882400004,4.792300000000003,90.13,2,5,5,0.2916666666666667,3,0.4123830568388308,-0.38188698410329136,4,2
0,1,0,0,0,0,0,1,0,0,416.12513283199996,2.8184000000000005,104.64999999999999,2,6,6,0.4,2,0.3046429249447259,-0.48118149197446125,4,4
0,1,0,0,0,0,0,1,0,0,407.232125168,3.762340000000002,102.93,4,5,8,0.34782608695652173,3,0.2677763472469854,-0.39387589532694117,5,2
0,1,0,0,0,0,0,1,0,0,447.146202624,4.640520000000002,102.93,4,5,7,0.125,4,0.2677763524049565,-0.3938758893199094,5,2
0,1,0,0,0,0,0,1,0,0,435.12621612800007,5.246220000000004,82.7,3,4,6,0.08695652173913043,4,0.2674811953239992,-0.3565412331931195,5,1
0,0,0,0,0,1,0,0,0,0,452.09768249999996,3.2502000000000013,109.15,2,6,4,0.18181818181818182,4,0.2598347344462784,-0.360791599648291,4,3
0,0,0,0,0,1,0,0,0,0,517.1318993279999,2.1408000000000005,118.38,1,8,5,0.3333333333333333,3,0.3407228506021564,-0.48614614570221243,3,7
0,0,0,0,1,0,0,0,0,0,437.15176218,2.7923000000000013,83.8,2,6,4,0.5238095238095238,2,0.34072311785880255,-0.49223833745403334,3,4
0,1,0,0,0,0,0,1,0,0,482.1787899440001,3.8657000000000012,115.04,2,6,6,0.32,3,0.25402137915401085,-0.38188698410363414,4,3
0,0,0,0,1,0,0,0,0,0,552.1824747439999,2.2211,164.79999999999995,4,8,6,0.391304347826087,3,0.26992395677976966,-0.3798831479115966,6,6
0,0,0,0,0,1,0,0,0,0,529.1318993279999,2.455800000000001,118.38,1,8,5,0.36,3,0.3407230786793809,-0.48614614570221243,3,7
0,0,0,0,0,0,0,1,0,0,388.11715499200005,3.363200000000001,137.31,5,3,4,0.0,3,0.3352006671639618,-0.4776389917484194,4,4
0,1,0,0,0,0,0,1,0,0,377.10433781200004,4.050200000000001,86.46,3,3,5,0.05,4,0.26748120083380517,-0.3565414619089395,5,1
0,1,0,1,0,0,0,0,0,0,415.09906240400005,4.844280000000004,99.00000000000001,2,6,6,0.08695652173913043,4,0.31621247366471417,-0.5071600423833168,3,3
0,1,0,0,0,0,0,1,0,0,366.18042394400004,2.5596,114.96000000000001,5,5,4,0.3157894736842105,3,0.3204909669993067,-0.3879621759457762,6,2
0,0,0,0,1,0,0,0,0,0,496.214426504,3.8980000000000032,101.49000000000001,1,7,12,0.34615384615384615,3,0.2589019137148325,-0.3716030599241206,4,4
0,0,0,1,0,0,1,0,0,0,425.17731272400005,3.8514000000000017,96.26,2,3,5,0.34782608695652173,3,0.2503536626045861,-0.36553160840853444,3,3
0,0,0,0,0,1,0,0,0,0,398.14126156399993,3.2982200000000015,95.15999999999998,2,4,4,0.3,3,0.25520398324879756,-0.3219182084007499,4,3
0,0,0,0,0,1,0,0,0,0,398.14126156400005,3.2982200000000015,95.16,2,4,4,0.3,3,0.25547348603462683,-0.32190952896336933,4,3
0,0,0,0,0,1,1,0,0,0,399.16818751999995,3.604420000000003,86.85000000000001,1,6,7,0.36363636363636365,2,0.35485631599432493,-0.49270446864366235,1,6
0,1,0,0,0,1,0,0,0,0,427.09906240399994,5.182300000000003,92.08,1,6,4,0.08333333333333333,4,0.3479221687707267,-0.4648204324830052,3,3
0,1,0,0,0,0,0,1,0,0,340.16477388000004,2.3577199999999996,117.94999999999999,4,5,5,0.23529411764705882,3,0.3204704638172126,-0.3821924338858317,6,2
0,1,0,0,0,0,0,1,0,0,355.164439532,2.7841200000000006,101.16,3,5,6,0.2777777777777778,3,0.32047046387013156,-0.47945538355896805,5,3
0,1,0,0,0,0,0,1,0,0,456.14674086799994,2.672340000000001,124.62,3,6,5,0.2727272727272727,3,0.2731868402440247,-0.507239165159796,4,5
0,1,0,0,0,0,0,1,0,0,375.06536546000007,3.599120000000001,96.69,3,4,4,0.11764705882352941,3,0.2674820241040717,-0.36777466899383204,5,1
0,1,0,0,0,0,0,1,0,0,357.14011660400007,3.0300200000000013,82.7,3,4,5,0.16666666666666666,3,0.267481201774215,-0.35728046895045174,5,1
0,1,0,0,0,0,0,1,0,0,341.10433781200004,2.9457200000000006,96.69,3,4,4,0.11764705882352941,3,0.2674811952254387,-0.36777466899383204,5,1
0,1,0,0,0,0,0,1,0,0,325.13388835200004,2.4314199999999997,96.69,3,4,4,0.11764705882352941,3,0.2674812016739979,-0.36777466899383204,5,1
0,1,0,0,0,0,0,1,0,0,357.15896022800007,3.445520000000001,96.69,3,4,4,0.09523809523809523,4,0.26748153502418515,-0.36777466899383204,5,1
0,1,0,0,0,0,0,1,0,0,389.166331352,3.8376200000000016,102.93,4,4,5,0.3157894736842105,3,0.320490974739005,-0.3879621759457762,5,2
0,1,0,0,0,0,0,0,0,0,437.086783468,4.682120000000004,79.36999999999999,1,5,5,0.09090909090909091,4,0.2635871279421423,-0.3219438792522277,3,3
0,1,0,0,0,0,0,0,0,0,460.10929273999994,4.317500000000003,112.89999999999999,2,5,6,0.08,3,0.3352567254937959,-0.4776383260252581,2,5
0,1,0,0,0,0,0,1,0,0,371.17461029200007,3.6995000000000013,96.69,3,4,5,0.13636363636363635,4,0.26748153503003386,-0.36777466671566295,5,1
0,1,0,1,0,1,0,1,0,0,415.19948764799994,4.218520000000003,86.85000000000001,1,6,8,0.4782608695652174,2,0.35453967070863535,-0.49270446864366235,1,6
0,0,0,0,0,0,0,0,1,0,380.10083623199995,3.319300000000002,111.68,1,7,4,0.2,2,0.43270583228390347,-0.46255239451137137,2,6
0,1,0,1,0,0,0,0,0,0,394.12771967599997,1.9033,109.76999999999998,0,7,5,0.2,2,0.34308034023531175,-0.4622507275855752,4,5
0,1,0,1,0,0,0,0,0,0,370.13895305600005,1.0978399999999995,119.30999999999999,1,9,5,0.29411764705882354,2,0.343058644343014,-0.46225097600416304,6,4
0,1,0,1,0,0,0,0,0,0,384.089225992,2.4465000000000003,101.48999999999998,1,8,6,0.16666666666666666,2,0.34305728306616323,-0.4622509834904367,4,4
0,0,0,0,0,0,0,0,1,0,430.0931640079999,4.061700000000003,114.82000000000001,2,7,6,0.14285714285714285,3,0.34135191288039096,-0.4776383260253042,2,6
0,1,0,0,0,0,0,1,0,0,327.169524912,1.6906999999999999,83.14,2,5,3,0.47058823529411764,2,0.2549519097604759,-0.3812897823794534,5,2
0,0,0,0,0,0,0,0,1,0,425.08908167199996,2.5453,125.12,2,7,5,0.1,4,0.3318861265629146,-0.4928695257609873,5,4
0,1,0,0,0,0,0,0,0,0,485.14092721599997,4.4760000000000035,92.35999999999999,1,5,7,0.1111111111111111,5,0.2582960115930945,-0.4964252662879154,3,4
0,0,0,0,0,1,0,0,0,0,397.05548334,3.9472000000000023,91.91999999999999,2,5,4,0.05263157894736842,4,0.2569848397386552,-0.360484011309301,3,3
0,0,0,0,0,1,0,0,0,0,396.07146775199993,4.139700000000003,74.66,1,6,4,0.15789473684210525,3,0.2713959291844618,-0.3208355784709697,4,2
0,0,0,0,1,0,0,0,0,0,544.226116996,8.051600000000008,85.22000000000001,2,5,13,0.24242424242424243,4,0.3390016264777192,-0.5071670485452585,0,6
0,0,0,0,0,1,0,0,0,0,433.076612708,2.0031999999999996,110.77999999999997,2,5,5,0.2631578947368421,3,0.3360783394658629,-0.4776175232897057,3,5
0,1,0,0,0,0,0,1,0,0,275.118238288,1.2404999999999997,96.69,3,4,3,0.3076923076923077,2,0.2526607158172512,-0.36777418423519237,5,1
0,0,0,1,0,0,0,0,0,0,412.016172464,3.5188000000000006,97.97,2,4,3,0.14285714285714285,2,0.4338235726328922,-0.3655982071403041,4,2
0,0,0,1,0,0,1,0,0,0,385.0707969679999,2.5193000000000008,95.08,3,4,5,0.1875,3,0.43081061135722076,-0.39501380407954084,3,3
0,0,0,1,0,0,1,0,0,0,322.06213865200004,4.016800000000002,70.67,2,3,2,0.0,4,0.2567841018784498,-0.3515479209337713,4,1
0,0,0,1,0,0,1,0,0,0,410.141261564,1.9386999999999996,141.3,4,5,7,0.09523809523809523,3,0.250334133581485,-0.39757601706326395,4,3
0,1,0,0,0,0,0,0,0,0,352.132411132,4.060700000000003,67.24000000000001,1,4,4,0.0,4,0.27163262571303803,-0.267335604068376,4,1
0,1,0,0,0,0,0,1,0,0,342.148061196,3.5974000000000013,70.67,2,3,5,0.09523809523809523,4,0.25081467326797224,-0.35170553565082596,4,1
0,1,0,0,0,0,0,0,0,0,428.08063338000005,5.553700000000004,62.82,1,3,4,0.045454545454545456,4,0.4159102141935417,-0.3373467388740042,2,2
0,0,0,0,0,0,0,0,1,0,332.096105876,4.886200000000002,55.13,1,3,3,0.0,4,0.2560092333294095,-0.4627283253650155,2,2
0,0,0,0,0,0,0,0,1,0,316.036317828,3.376800000000001,100.92,2,4,3,0.0,3,0.28817403580027684,-0.32380349630443483,4,3
0,0,0,0,0,1,0,0,0,0,320.1160923719999,2.8196000000000003,73.4,2,2,4,0.15789473684210525,3,0.3262910005114305,-0.4797030034550441,2,3
